NPartida,Time,Camisa,Apelido,href
7,Grêmio - RS,9,Suarez,https://www.cbf.com.br/futebol-brasileiro/atletas/793604?exercicio=2023
7,Grêmio - RS,11,Vina,https://www.cbf.com.br/futebol-brasileiro/atletas/294769?exercicio=2023
7,Grêmio - RS,13,Galdino,https://www.cbf.com.br/futebol-brasileiro/atletas/415027?exercicio=2023
7,Grêmio - RS,19,Cristaldo,https://www.cbf.com.br/futebol-brasileiro/atletas/793449?exercicio=2023
7,Grêmio - RS,7,Nathan,https://www.cbf.com.br/futebol-brasileiro/atletas/344314?exercicio=2023
7,Grêmio - RS,18,Joao Pedro,https://www.cbf.com.br/futebol-brasileiro/atletas/376586?exercicio=2023
7,Grêmio - RS,58,Thomas Luciano,https://www.cbf.com.br/futebol-brasileiro/atletas/555280?exercicio=2023
7,Grêmio - RS,4,Kannemann,https://www.cbf.com.br/futebol-brasileiro/atletas/554626?exercicio=2023
7,Grêmio - RS,20,Villasanti,https://www.cbf.com.br/futebol-brasileiro/atletas/727270?exercicio=2023
7,Grêmio - RS,37,Darlan,https://www.cbf.com.br/futebol-brasileiro/atletas/422352?exercicio=2023
7,Grêmio - RS,48,Zinho,https://www.cbf.com.br/futebol-brasileiro/atletas/600281?exercicio=2023
7,Grêmio - RS,77,Andre,https://www.cbf.com.br/futebol-brasileiro/atletas/646081?exercicio=2023
7,Grêmio - RS,34,Bruno Alves,https://www.cbf.com.br/futebol-brasileiro/atletas/312015?exercicio=2023
7,Santos - SP,34,Joao Paulo,https://www.cbf.com.br/futebol-brasileiro/atletas/362877?exercicio=2023
7,Santos - SP,9,Marcos Leonardo,https://www.cbf.com.br/futebol-brasileiro/atletas/568013?exercicio=2023
7,Santos - SP,24,Messias,https://www.cbf.com.br/futebol-brasileiro/atletas/381149?exercicio=2023
7,Santos - SP,22,Nathan,https://www.cbf.com.br/futebol-brasileiro/atletas/543703?exercicio=2023
7,Santos - SP,7,Daniel Ruiz,https://www.cbf.com.br/futebol-brasileiro/atletas/794583?exercicio=2023
7,Santos - SP,11,Ângelo,https://www.cbf.com.br/futebol-brasileiro/atletas/612310?exercicio=2023
7,Santos - SP,19,Dodi,https://www.cbf.com.br/futebol-brasileiro/atletas/354201?exercicio=2023
7,Santos - SP,88,Bruno Mezenga,https://www.cbf.com.br/futebol-brasileiro/atletas/169000?exercicio=2023
7,Santos - SP,4,Eduardo,https://www.cbf.com.br/futebol-brasileiro/atletas/304071?exercicio=2023
7,Santos - SP,3,Felipe,https://www.cbf.com.br/futebol-brasileiro/atletas/373768?exercicio=2023
7,Santos - SP,29,Camacho,https://www.cbf.com.br/futebol-brasileiro/atletas/183873?exercicio=2023
7,Santos - SP,14,Rodrigo,https://www.cbf.com.br/futebol-brasileiro/atletas/756392?exercicio=2023
7,Santos - SP,21,Lucas,https://www.cbf.com.br/futebol-brasileiro/atletas/550777?exercicio=2023
7,Santos - SP,10,Yeferson Soteldo,https://www.cbf.com.br/futebol-brasileiro/atletas/646668?exercicio=2023
7,Santos - SP,23,Lucas Lima,https://www.cbf.com.br/futebol-brasileiro/atletas/331937?exercicio=2023
7,Santos - SP,47,Miguel,https://www.cbf.com.br/futebol-brasileiro/atletas/775783?exercicio=2023
7,Grêmio - RS,1,Brenno,https://www.cbf.com.br/futebol-brasileiro/atletas/433923?exercicio=2023
7,Grêmio - RS,59,Gabriel Silva,https://www.cbf.com.br/futebol-brasileiro/atletas/590905?exercicio=2023
7,Grêmio - RS,17,Gustavo,https://www.cbf.com.br/futebol-brasileiro/atletas/539206?exercicio=2023
7,Grêmio - RS,46,José Guilherme,https://www.cbf.com.br/futebol-brasileiro/atletas/721901?exercicio=2023
7,Grêmio - RS,36,Nata,https://www.cbf.com.br/futebol-brasileiro/atletas/582447?exercicio=2023
7,Grêmio - RS,15,Uvini,https://www.cbf.com.br/futebol-brasileiro/atletas/187314?exercicio=2023
7,Grêmio - RS,45,Mila,https://www.cbf.com.br/futebol-brasileiro/atletas/587745?exercicio=2023
7,Santos - SP,1,Vladimir,https://www.cbf.com.br/futebol-brasileiro/atletas/180622?exercicio=2023
7,Santos - SP,5,Alison,https://www.cbf.com.br/futebol-brasileiro/atletas/308980?exercicio=2023
7,Santos - SP,36,Deivid Washington,https://www.cbf.com.br/futebol-brasileiro/atletas/691310?exercicio=2023
7,Santos - SP,12,Gabriel,https://www.cbf.com.br/futebol-brasileiro/atletas/356403?exercicio=2023
7,Santos - SP,44,Lucas Pires,https://www.cbf.com.br/futebol-brasileiro/atletas/463120?exercicio=2023
7,Santos - SP,33,Maicon,https://www.cbf.com.br/futebol-brasileiro/atletas/178178?exercicio=2023
7,Santos - SP,6,Sandry,https://www.cbf.com.br/futebol-brasileiro/atletas/541292?exercicio=2023
8,Athletico Paranaense - PR,1,Bento,https://www.cbf.com.br/futebol-brasileiro/atletas/446408?exercicio=2023
8,Athletico Paranaense - PR,22,Madson,https://www.cbf.com.br/futebol-brasileiro/atletas/321829?exercicio=2023
8,Athletico Paranaense - PR,88,Christian,https://www.cbf.com.br/futebol-brasileiro/atletas/546294?exercicio=2023
8,Athletico Paranaense - PR,8,Vitor Bueno,https://www.cbf.com.br/futebol-brasileiro/atletas/322748?exercicio=2023
8,Athletico Paranaense - PR,9,Vitor Roque,https://www.cbf.com.br/futebol-brasileiro/atletas/631735?exercicio=2023
8,Athletico Paranaense - PR,92,Pablo,https://www.cbf.com.br/futebol-brasileiro/atletas/307317?exercicio=2023
8,Athletico Paranaense - PR,44,Thiago Heleno,https://www.cbf.com.br/futebol-brasileiro/atletas/171788?exercicio=2023
8,Athletico Paranaense - PR,48,Pedrinho,https://www.cbf.com.br/futebol-brasileiro/atletas/554630?exercicio=2023
8,Athletico Paranaense - PR,17,Hugo Moura,https://www.cbf.com.br/futebol-brasileiro/atletas/380655?exercicio=2023
8,Athletico Paranaense - PR,26,Erick,https://www.cbf.com.br/futebol-brasileiro/atletas/376073?exercicio=2023
8,Athletico Paranaense - PR,35,Romulo,https://www.cbf.com.br/futebol-brasileiro/atletas/622272?exercicio=2023
8,Athletico Paranaense - PR,20,Reinaldo,https://www.cbf.com.br/futebol-brasileiro/atletas/527941?exercicio=2023
8,Athletico Paranaense - PR,34,Pedro Henrique,https://www.cbf.com.br/futebol-brasileiro/atletas/352037?exercicio=2023
8,Athletico Paranaense - PR,3,Ze Ivaldo,https://www.cbf.com.br/futebol-brasileiro/atletas/409873?exercicio=2023
8,Athletico Paranaense - PR,18,Cittadini,https://www.cbf.com.br/futebol-brasileiro/atletas/321574?exercicio=2023
8,Athletico Paranaense - PR,19,Thiago,https://www.cbf.com.br/futebol-brasileiro/atletas/584170?exercicio=2023
8,Goiás - GO,23,Tadeu,https://www.cbf.com.br/futebol-brasileiro/atletas/308316?exercicio=2023
8,Goiás - GO,2,Magno Jose,https://www.cbf.com.br/futebol-brasileiro/atletas/328949?exercicio=2023
8,Goiás - GO,30,Matheus,https://www.cbf.com.br/futebol-brasileiro/atletas/387530?exercicio=2023
8,Goiás - GO,19,Bruno,https://www.cbf.com.br/futebol-brasileiro/atletas/329952?exercicio=2023
8,Goiás - GO,5,Zé Ricardo,https://www.cbf.com.br/futebol-brasileiro/atletas/448024?exercicio=2023
8,Goiás - GO,77,Jhonny,https://www.cbf.com.br/futebol-brasileiro/atletas/522890?exercicio=2023
8,Goiás - GO,7,Vinicius,https://www.cbf.com.br/futebol-brasileiro/atletas/312048?exercicio=2023
8,Goiás - GO,20,Jackson,https://www.cbf.com.br/futebol-brasileiro/atletas/429437?exercicio=2023
8,Goiás - GO,40,Morelli,https://www.cbf.com.br/futebol-brasileiro/atletas/433565?exercicio=2023
8,Goiás - GO,60,Guilherme,https://www.cbf.com.br/futebol-brasileiro/atletas/190009?exercicio=2023
8,Goiás - GO,17,Matheus Peixoto,https://www.cbf.com.br/futebol-brasileiro/atletas/381689?exercicio=2023
8,Goiás - GO,90,Philippe,https://www.cbf.com.br/futebol-brasileiro/atletas/523059?exercicio=2023
8,Goiás - GO,4,Sidimar,https://www.cbf.com.br/futebol-brasileiro/atletas/299156?exercicio=2023
8,Goiás - GO,6,Sander,https://www.cbf.com.br/futebol-brasileiro/atletas/346046?exercicio=2023
8,Goiás - GO,11,Diego,https://www.cbf.com.br/futebol-brasileiro/atletas/376405?exercicio=2023
8,Goiás - GO,12,Willian Oliveira,https://www.cbf.com.br/futebol-brasileiro/atletas/334881?exercicio=2023
8,Athletico Paranaense - PR,23,Leo Linck,https://www.cbf.com.br/futebol-brasileiro/atletas/523801?exercicio=2023
8,Athletico Paranaense - PR,30,Bryan Garcia,https://www.cbf.com.br/futebol-brasileiro/atletas/750266?exercicio=2023
8,Athletico Paranaense - PR,6,Fernando,https://www.cbf.com.br/futebol-brasileiro/atletas/528447?exercicio=2023
8,Athletico Paranaense - PR,2,Khellven,https://www.cbf.com.br/futebol-brasileiro/atletas/557878?exercicio=2023
8,Athletico Paranaense - PR,42,Matheus Felipe,https://www.cbf.com.br/futebol-brasileiro/atletas/502008?exercicio=2023
8,Athletico Paranaense - PR,11,Willian,https://www.cbf.com.br/futebol-brasileiro/atletas/166061?exercicio=2023
8,Athletico Paranaense - PR,87,Danielzinho,https://www.cbf.com.br/futebol-brasileiro/atletas/544039?exercicio=2023
8,Goiás - GO,88,Rangel,https://www.cbf.com.br/futebol-brasileiro/atletas/186722?exercicio=2023
8,Goiás - GO,8,Fellipe Bastos,https://www.cbf.com.br/futebol-brasileiro/atletas/357424?exercicio=2023
8,Goiás - GO,13,Bruno,https://www.cbf.com.br/futebol-brasileiro/atletas/431814?exercicio=2023
8,Goiás - GO,27,Alesson,https://www.cbf.com.br/futebol-brasileiro/atletas/443663?exercicio=2023
8,Goiás - GO,43,Edu,https://www.cbf.com.br/futebol-brasileiro/atletas/509619?exercicio=2023
8,Goiás - GO,66,Hugo,https://www.cbf.com.br/futebol-brasileiro/atletas/403342?exercicio=2023
9,Fortaleza - CE,16,Fernando Miguel,https://www.cbf.com.br/futebol-brasileiro/atletas/159684?exercicio=2023
9,Fortaleza - CE,4,Christian,https://www.cbf.com.br/futebol-brasileiro/atletas/170255?exercicio=2023
9,Fortaleza - CE,6,Bruno Pacheco,https://www.cbf.com.br/futebol-brasileiro/atletas/333975?exercicio=2023
9,Fortaleza - CE,8,Caio,https://www.cbf.com.br/futebol-brasileiro/atletas/336119?exercicio=2023
9,Fortaleza - CE,35,HERCULES,https://www.cbf.com.br/futebol-brasileiro/atletas/658410?exercicio=2023
9,Fortaleza - CE,9,Lucero,https://www.cbf.com.br/futebol-brasileiro/atletas/793834?exercicio=2023
9,Fortaleza - CE,18,Silvio Romero,https://www.cbf.com.br/futebol-brasileiro/atletas/749665?exercicio=2023
9,Fortaleza - CE,19,Britez,https://www.cbf.com.br/futebol-brasileiro/atletas/775569?exercicio=2023
9,Fortaleza - CE,21,Moises,https://www.cbf.com.br/futebol-brasileiro/atletas/583022?exercicio=2023
9,Fortaleza - CE,29,Guilherme Augusto,https://www.cbf.com.br/futebol-brasileiro/atletas/410547?exercicio=2023
9,Fortaleza - CE,27,Calebe,https://www.cbf.com.br/futebol-brasileiro/atletas/440499?exercicio=2023
9,Fortaleza - CE,22,Yago,https://www.cbf.com.br/futebol-brasileiro/atletas/364829?exercicio=2023
9,Fortaleza - CE,88,Lucas,https://www.cbf.com.br/futebol-brasileiro/atletas/180632?exercicio=2023
9,Fortaleza - CE,91,Thiago Galhardo,https://www.cbf.com.br/futebol-brasileiro/atletas/189822?exercicio=2023
9,Fortaleza - CE,7,Pochettino,https://www.cbf.com.br/futebol-brasileiro/atletas/793676?exercicio=2023
9,Fortaleza - CE,2,Guilherme,https://www.cbf.com.br/futebol-brasileiro/atletas/348138?exercicio=2023
9,Internacional - RS,31,John,https://www.cbf.com.br/futebol-brasileiro/atletas/385767?exercicio=2023
9,Internacional - RS,10,Alan Patrick,https://www.cbf.com.br/futebol-brasileiro/atletas/305976?exercicio=2023
9,Internacional - RS,14,Carlos de Pena,https://www.cbf.com.br/futebol-brasileiro/atletas/756803?exercicio=2023
9,Internacional - RS,28,Pedro,https://www.cbf.com.br/futebol-brasileiro/atletas/302136?exercicio=2023
9,Internacional - RS,38,Jean Dias,https://www.cbf.com.br/futebol-brasileiro/atletas/345678?exercicio=2023
9,Internacional - RS,6,Rene,https://www.cbf.com.br/futebol-brasileiro/atletas/346636?exercicio=2023
9,Internacional - RS,4,Moledo,https://www.cbf.com.br/futebol-brasileiro/atletas/173551?exercicio=2023
9,Internacional - RS,11,WANDERSON,https://www.cbf.com.br/futebol-brasileiro/atletas/753325?exercicio=2023
9,Internacional - RS,45,Lucca,https://www.cbf.com.br/futebol-brasileiro/atletas/587391?exercicio=2023
9,Internacional - RS,44,Vitão,https://www.cbf.com.br/futebol-brasileiro/atletas/506499?exercicio=2023
9,Internacional - RS,35,Alexandre,https://www.cbf.com.br/futebol-brasileiro/atletas/420130?exercicio=2023
9,Internacional - RS,33,Gabriel  Baralhas,https://www.cbf.com.br/futebol-brasileiro/atletas/435315?exercicio=2023
9,Internacional - RS,21,Igor Gomes,https://www.cbf.com.br/futebol-brasileiro/atletas/535449?exercicio=2023
9,Internacional - RS,40,Romulo,https://www.cbf.com.br/futebol-brasileiro/atletas/524647?exercicio=2023
9,Internacional - RS,30,Joao Lucas,https://www.cbf.com.br/futebol-brasileiro/atletas/516798?exercicio=2023
9,Internacional - RS,17,Gustavo,https://www.cbf.com.br/futebol-brasileiro/atletas/295214?exercicio=2023
9,Fortaleza - CE,30,Mauricio Kozlinski,https://www.cbf.com.br/futebol-brasileiro/atletas/296645?exercicio=2023
9,Fortaleza - CE,3,Brayan Ceballos,https://www.cbf.com.br/futebol-brasileiro/atletas/749185?exercicio=2023
9,Fortaleza - CE,5,Marcelo,https://www.cbf.com.br/futebol-brasileiro/atletas/402719?exercicio=2023
9,Fortaleza - CE,25,Zanocelo,https://www.cbf.com.br/futebol-brasileiro/atletas/543163?exercicio=2023
9,Fortaleza - CE,11,Romarinho,https://www.cbf.com.br/futebol-brasileiro/atletas/413857?exercicio=2023
9,Fortaleza - CE,13,Lucas Esteves,https://www.cbf.com.br/futebol-brasileiro/atletas/413352?exercicio=2023
9,Fortaleza - CE,17,Welison,https://www.cbf.com.br/futebol-brasileiro/atletas/313780?exercicio=2023
9,Internacional - RS,1,Keiller,https://www.cbf.com.br/futebol-brasileiro/atletas/363886?exercicio=2023
9,Internacional - RS,36,THAUAN LARA,https://www.cbf.com.br/futebol-brasileiro/atletas/616284?exercicio=2023
9,Internacional - RS,15,Lucas Ramos,https://www.cbf.com.br/futebol-brasileiro/atletas/536592?exercicio=2023
9,Internacional - RS,12,Emerson Junior,https://www.cbf.com.br/futebol-brasileiro/atletas/512641?exercicio=2023
9,Internacional - RS,41,Matheus,https://www.cbf.com.br/futebol-brasileiro/atletas/586449?exercicio=2023
9,Internacional - RS,22,Nicolas Hernandez,https://www.cbf.com.br/futebol-brasileiro/atletas/725558?exercicio=2023
9,Internacional - RS,26,Estevao,https://www.cbf.com.br/futebol-brasileiro/atletas/553452?exercicio=2023
10,America Saf - MG,1,Matheus,https://www.cbf.com.br/futebol-brasileiro/atletas/168926?exercicio=2023
10,America Saf - MG,37,Everaldo,https://www.cbf.com.br/futebol-brasileiro/atletas/438556?exercicio=2023
10,America Saf - MG,44,ADYSON,https://www.cbf.com.br/futebol-brasileiro/atletas/643996?exercicio=2023
10,America Saf - MG,33,Eder,https://www.cbf.com.br/futebol-brasileiro/atletas/318115?exercicio=2023
10,America Saf - MG,11,Felipe Azevedo,https://www.cbf.com.br/futebol-brasileiro/atletas/175557?exercicio=2023
10,America Saf - MG,7,Matheusinho,https://www.cbf.com.br/futebol-brasileiro/atletas/398805?exercicio=2023
10,America Saf - MG,19,H. Almeida,https://www.cbf.com.br/futebol-brasileiro/atletas/178303?exercicio=2023
10,America Saf - MG,9,Wellington Paulista,https://www.cbf.com.br/futebol-brasileiro/atletas/152788?exercicio=2023
10,America Saf - MG,3,Iago,https://www.cbf.com.br/futebol-brasileiro/atletas/412852?exercicio=2023
10,America Saf - MG,45,Ricardo Silva,https://www.cbf.com.br/futebol-brasileiro/atletas/327667?exercicio=2023
10,America Saf - MG,2,Nino Paraiba,https://www.cbf.com.br/futebol-brasileiro/atletas/183977?exercicio=2023
10,America Saf - MG,5,Emmanuel Martinez,https://www.cbf.com.br/futebol-brasileiro/atletas/779735?exercicio=2023
10,America Saf - MG,21,Lucas,https://www.cbf.com.br/futebol-brasileiro/atletas/337242?exercicio=2023
10,America Saf - MG,6,Marlon,https://www.cbf.com.br/futebol-brasileiro/atletas/316223?exercicio=2023
10,America Saf - MG,8,Juninho,https://www.cbf.com.br/futebol-brasileiro/atletas/337261?exercicio=2023
10,America Saf - MG,16,Ale,https://www.cbf.com.br/futebol-brasileiro/atletas/311988?exercicio=2023
10,Fluminense - RJ,1,Fabio,https://www.cbf.com.br/futebol-brasileiro/atletas/129292?exercicio=2023
10,Fluminense - RJ,14,German Cano,https://www.cbf.com.br/futebol-brasileiro/atletas/691654?exercicio=2023
10,Fluminense - RJ,11,Keno,https://www.cbf.com.br/futebol-brasileiro/atletas/375634?exercicio=2023
10,Fluminense - RJ,45,Lima,https://www.cbf.com.br/futebol-brasileiro/atletas/403112?exercicio=2023
10,Fluminense - RJ,4,Vitor Mendes,https://www.cbf.com.br/futebol-brasileiro/atletas/525042?exercicio=2023
10,Fluminense - RJ,20,Gabriel Pirani,https://www.cbf.com.br/futebol-brasileiro/atletas/541294?exercicio=2023
10,Fluminense - RJ,99,Lelê,https://www.cbf.com.br/futebol-brasileiro/atletas/511220?exercicio=2023
10,Fluminense - RJ,5,Alexsander,https://www.cbf.com.br/futebol-brasileiro/atletas/652450?exercicio=2023
10,Fluminense - RJ,23,Guga,https://www.cbf.com.br/futebol-brasileiro/atletas/317445?exercicio=2023
10,Fluminense - RJ,7,André,https://www.cbf.com.br/futebol-brasileiro/atletas/535518?exercicio=2023
10,Fluminense - RJ,9,John Kennedy,https://www.cbf.com.br/futebol-brasileiro/atletas/580701?exercicio=2023
10,Fluminense - RJ,10,PH GANSO,https://www.cbf.com.br/futebol-brasileiro/atletas/184364?exercicio=2023
10,Fluminense - RJ,29,Thiago Santos,https://www.cbf.com.br/futebol-brasileiro/atletas/293712?exercicio=2023
10,Fluminense - RJ,2,Samuel Xavier,https://www.cbf.com.br/futebol-brasileiro/atletas/292428?exercicio=2023
10,Fluminense - RJ,33,Nino,https://www.cbf.com.br/futebol-brasileiro/atletas/379386?exercicio=2023
10,Fluminense - RJ,44,David Braz,https://www.cbf.com.br/futebol-brasileiro/atletas/168008?exercicio=2023
10,America Saf - MG,14,Mateus,https://www.cbf.com.br/futebol-brasileiro/atletas/331915?exercicio=2023
10,America Saf - MG,30,Nicolas,https://www.cbf.com.br/futebol-brasileiro/atletas/406246?exercicio=2023
10,America Saf - MG,87,MIKAEL,https://www.cbf.com.br/futebol-brasileiro/atletas/599514?exercicio=2023
10,America Saf - MG,25,Marcinho,https://www.cbf.com.br/futebol-brasileiro/atletas/315637?exercicio=2023
10,America Saf - MG,77,Adailson,https://www.cbf.com.br/futebol-brasileiro/atletas/533140?exercicio=2023
10,America Saf - MG,22,Danilo,https://www.cbf.com.br/futebol-brasileiro/atletas/183755?exercicio=2023
10,America Saf - MG,17,Gonzalo Mastriani,https://www.cbf.com.br/futebol-brasileiro/atletas/779527?exercicio=2023
10,Fluminense - RJ,22,Pedro Rangel,https://www.cbf.com.br/futebol-brasileiro/atletas/603057?exercicio=2023
10,Fluminense - RJ,32,Isaac,https://www.cbf.com.br/futebol-brasileiro/atletas/689146?exercicio=2023
10,Fluminense - RJ,26,Manoel,https://www.cbf.com.br/futebol-brasileiro/atletas/182423?exercicio=2023
10,Fluminense - RJ,21,Jhon Arias,https://www.cbf.com.br/futebol-brasileiro/atletas/728790?exercicio=2023
10,Fluminense - RJ,19,Alexandre Jesus,https://www.cbf.com.br/futebol-brasileiro/atletas/533772?exercicio=2023
10,Fluminense - RJ,37,Giovanni,https://www.cbf.com.br/futebol-brasileiro/atletas/541297?exercicio=2023
10,Fluminense - RJ,98,Vitor Eudes,https://www.cbf.com.br/futebol-brasileiro/atletas/444850?exercicio=2023
11,Fluminense - RJ,1,Fabio,https://www.cbf.com.br/futebol-brasileiro/atletas/129292?exercicio=2023
11,Fluminense - RJ,30,Felipe Melo,https://www.cbf.com.br/futebol-brasileiro/atletas/150801?exercicio=2023
11,Fluminense - RJ,4,Vitor Mendes,https://www.cbf.com.br/futebol-brasileiro/atletas/525042?exercicio=2023
11,Fluminense - RJ,14,German Cano,https://www.cbf.com.br/futebol-brasileiro/atletas/691654?exercicio=2023
11,Fluminense - RJ,9,John Kennedy,https://www.cbf.com.br/futebol-brasileiro/atletas/580701?exercicio=2023
11,Fluminense - RJ,21,Jhon Arias,https://www.cbf.com.br/futebol-brasileiro/atletas/728790?exercicio=2023
11,Fluminense - RJ,33,Nino,https://www.cbf.com.br/futebol-brasileiro/atletas/379386?exercicio=2023
11,Fluminense - RJ,10,PH GANSO,https://www.cbf.com.br/futebol-brasileiro/atletas/184364?exercicio=2023
11,Fluminense - RJ,99,Lelê,https://www.cbf.com.br/futebol-brasileiro/atletas/511220?exercicio=2023
11,Fluminense - RJ,11,Keno,https://www.cbf.com.br/futebol-brasileiro/atletas/375634?exercicio=2023
11,Fluminense - RJ,20,Gabriel Pirani,https://www.cbf.com.br/futebol-brasileiro/atletas/541294?exercicio=2023
11,Fluminense - RJ,2,Samuel Xavier,https://www.cbf.com.br/futebol-brasileiro/atletas/292428?exercicio=2023
11,Fluminense - RJ,5,Alexsander,https://www.cbf.com.br/futebol-brasileiro/atletas/652450?exercicio=2023
11,Fluminense - RJ,7,André,https://www.cbf.com.br/futebol-brasileiro/atletas/535518?exercicio=2023
11,Fluminense - RJ,45,Lima,https://www.cbf.com.br/futebol-brasileiro/atletas/403112?exercicio=2023
11,Fluminense - RJ,29,Thiago Santos,https://www.cbf.com.br/futebol-brasileiro/atletas/293712?exercicio=2023
11,Athletico Paranaense - PR,1,Bento,https://www.cbf.com.br/futebol-brasileiro/atletas/446408?exercicio=2023
11,Athletico Paranaense - PR,5,Fernandinho,https://www.cbf.com.br/futebol-brasileiro/atletas/160735?exercicio=2023
11,Athletico Paranaense - PR,8,Vitor Bueno,https://www.cbf.com.br/futebol-brasileiro/atletas/322748?exercicio=2023
